2	0,9925	1,523809524	1,503333333	1,49375	1,34	0,9	1,29	0,99	0,4	1,34	1,66	-0,0125	-0,233333333	0,6	-0,01	1,1	-0,4	0,3	3,5	0,1	-0,1	0,9	104	103,2857143	104,5	103,05	102	101	103	102	100	100	103
2	2,78	3,39	3,87	3,64	3,53	3,55	2,65	2,51	1,21	2,8	2,36	-0,3	0	0,3	0	0,9	-0,3	-0,5	6,2	-0,6	0,1	5,9	54	52	54	53	56	55	54	55	119	54	53
2	1,035714286	1,076315789	1,02	1,153333333	1,17	1,4	1,39	0,76	0,73	1,45	1,34	-0,628571429	0,294736842	-0,6	-0,139393939	0,1	0	0	0,9	-0,2	0	0,2	79	78,57894737	76	76,87878788	75	74	74	74	119	72	70
2	2,33	1,967777778	1,866666667	2,702592593	1,58	1,83	2,18	1,35	2,03	3,19	3,16	0,84	0,055555556	0,033333333	-0,048148148	0,2	0,2	0,6	5	-0,2	0,3	0,2	74,2	68,22222222	69,66666667	73,66666667	71	71	70	71	69	69	68
2	0,41375	0,371904762	0,318333333	0,353589744	0,34	0,39	0,71	0,9	0,44	0,55	0,92	-0,25	0,114285714	0,016666667	-0,023076923	0,2	0	-0,1	1,4	-0,3	0	0,1	79,625	83,28571429	86,66666667	83,97435897	84	81	75	75	76	77	75
2	2,001428571	2,844761905	2,338333333	2,839	2,99	2,57	2,96	2,38	1,05	2,85	1,84	0,542857143	-0,057142857	0,283333333	-0,04	-0,2	0,3	0,4	0,8	-0,4	0,1	0,6	85,71428571	84	86,83333333	83,35	81	81	82	82	126	79	80
2	1,46375	1,376666667	1,35	1,32725	1,73	1,28	1,42	0,83	1,15	1,59	0,81	-0,05	-0,095238095	0,05	0,2825	0,8	0,5	0,3	4,7	-0,7	0	2	0	0	0	0	0	0	0	0	0	0	0
2	9,2175	7,290952381	6,8	8,72625	8,47	7,88	7,86	5,49	2,83	5,94	4,71	-0,0875	0,014285714	-0,166666667	0,055	0,1	-0,1	0,7	3	-0,1	-0,1	0,2	71,5	69,80952381	71,5	66,575	66	67	68	69	115	68	68
2	0,71375	0,960952381	0,956666667	1,057692308	1,68	1,5	1,87	1,53	1,26	2,35	2,23	0,975	-0,314285714	0,483333333	-0,146153846	0,8	-0,1	0,2	2	0,2	0	2,5	98,75	92,57142857	92,83333333	90,58974359	90	85	83	83	127	79	78
2	1,394	1,063333333	1,1625	1,1965	1,46	1,23	1,01	0,41	0,78	1,8	2,13	-0,28	-0,233333333	0,5	0,02	1,9	-1	-0,2	3,6	-0,8	-0,2	1,1	77,6	75,66666667	75,5	74,5	69	71	78	90	81	73	66
2	0,86	0,88	0,89	1,17	1,1	1,02	0,73	0,58	0,3	0,73	0,78	-0,4	0	0,5	0	1,9	-0,9	0,9	1	-0,3	0,5	0,1	78	58	55	58	55	57	63	66	122	65	56
2	0,25625	0,252380952	0,235	0,26925	0,36	0,26	0,32	0,33	0,22	0,51	0,41	3,12E-17	-0,028571429	0,25	-0,0125	0,2	-0,1	0	0,3	-0,1	0	0,3	128,25	130,1428571	129,8333333	125,975	121	124	119	122	161	117	117
2	0,97375	1,123809524	0,945	0,869	0,91	0,86	0,85	0,73	0,68	0,97	0,89	-0,5125	-0,014285714	-0,183333333	0,075	0,2	-0,1	0	0,6	-0,1	0	0,7	103,625	95	95,33333333	97,5	94	95	91	95	90	90	89
2	0,25	0,3825	0,15	0,496666667	0,72	0,59	0,64	0,55	0,18	0,53	1	0,233333333	-0,3	0,6	-0,3	1	0	-0,1	2,4	0	0	0,3	67,66666667	64,25	64,5	62,66666667	65	63	62	60	63	63	64
2	-1,266666667	0,23	-0,08	-0,136842105	4,1	-2	0,5	2,8	0,7	-0,2	1,1	-1,266666667	0,23	-0,08	-0,136842105	4,1	-2	0,5	2,8	0,7	-0,2	1,1	77,5	70,5	73,6	70,42105263	72	69	73	71	111	69	67
2	1,162857143	2,403529412	1,995	2,474516129	3,17	4,03	4,73	1,94	2,4	4,21	3,8	0,357142857	-0,347058824	0,833333333	-0,203225806	3	-1,3	0,4	5,6	-0,6	-0,1	2,2	76,14285714	77,47058824	79	79,06451613	79	75	73	77	75	72	70
2	4,24625	4,242857143	3,66	4,267	4,28	3,76	5,02	3,19	1,52	5,14	3,86	0,025	0,10952381	0,033333333	-0,085	0,2	0	0,1	1,8	0,5	-0,1	0,2	89,625	91,28571429	94,16666667	91,725	94	86	90	92	138	89	89
2	3,295	3,316190476	2,571666667	3,01275	3,05	2,48	2,01	1,74	1	2,66	2,54	0,3	0,004761905	0,316666667	-0,015	0,2	0,2	-0,8	3	0,3	-0,1	-0,8	84,375	81,71428571	80,16666667	82,125	81	81	82	81	139	80	83
2	0,41375	0,85047619	1,006666667	0,81675	1,26	1,38	1,39	0,76	0,44	1,37	1,43	-0,4125	-0,161904762	1,95	-0,135	-0,8	0,2	-0,2	2,1	0,1	0,3	0,3	95,75	91,14285714	90	91,175	92	91	89	89	132	84	80
2	2,171666667	2,69	3,056666667	3,525	2,99	3,57	3,43	2,31	1,52	3,1	3,49	0,457142857	0	-0,333333333	0,191666667	-1,1	-0,1	0,1	3	-0,7	0	0,2	80,85714286	69	68,33333333	68,41666667	78	64	66	72	68	63	62
2	0,365	0,14	0,12	0,2	0,41	0,18	0,57	0,45	0,09	0,55	0,62	1,775	-0,2	0,2	0	0,3	-0,1	-0,1	0,7	0,4	-0,2	0,2	83,75	55	56	52	51	50	47	48	110	50	49
2	2,7525	3,139473684	2,843333333	3,313823529	2,87	2,93	2,76	2,29	0,94	2,5	2,49	-0,025	-0,189473684	0,816666667	-0,032352941	0,2	0,1	0,2	1,8	1,7	-0,8	0,4	83,625	77,89473684	79,5	77,94117647	77	78	78	78	119	77	76
2	1,18	1,47	1,45	3,12	2,91	3,56	3,15	1,12	0,95	4,64	1,91	2,9	-0,3	0,1	-0,4	0,2	-1,1	-1,4	1,7	-0,2	-0,2	3,4	75	67	59	56	55	53	56	57	58	52	55
2	-0,1625	0,00952381	0,966666667	-0,0525	0,7	-0,5	-0,2	2,1	0,1	0	0,3	0,2125	0,00952381	0,966666667	-0,0525	0,7	-0,5	-0,2	2,1	0,1	0	0,3	91,25	89,33333333	92	90,4	91	87	88	89	140	87	87
2	1,07	0,823	0,761666667	0,748695652	0,53	0,66	0,64	0,59	0,46	1,12	1,02	1,602	0,355	-3,033333333	0,182608696	0,8	-0,5	0,3	0,7	-0,2	-0,1	0,5	78,4	80,6	80,66666667	73,56521739	74	75	69	70	113	61	57
2	2,73	3,038	3,1325	3,486521739	3,33	3,4	3,56	2,29	1,06	3,11	2,68	0,905	0,17	-0,025	0,008695652	0,7	0	0	3,9	0,3	-0,1	0,6	76,25	72,1	73	72,30434783	71	68	72	70	119	70	75
2	0,89375	1,1045	0,825	1,310540541	1,7	1,37	1,35	0,71	0,58	1,06	0,67	0,25375	0,09	-0,1	-0,059459459	1,6	-0,8	1,2	3,4	0	0	0,9	91,25	85,05	87,5	84,67567568	86	83	84	79	83	87	85
2	2,67125	4,237	2,971666667	4,148684211	5,21	5,14	3,78	2,32	1,62	3,55	3,91	-0,07	-0,052631579	0,866666667	-0,107894737	0,2	0,1	-0,1	1,5	0	0	0,5	85,25	82,36842105	82,66666667	81,23684211	81	80	81	83	136	78	76
2	0,57375	0,65	0,671666667	0,687	1,21	0,89	1,18	0,9	0,42	1,18	1,02	0,30625	-0,115	0,233333333	0,0025	0,1	-0,2	-0,2	1,8	0,2	0,1	-0,3	92,125	94,15	90,33333333	86,475	92	82	88	89	134	83	84
2	1,51	2,08	2,8	2,67	2,11	3,65	3,79	2,75	3,36	4,2	3,18	0,553333333	-0,15	2	0,033333333	2,3	-0,5	0,1	4,7	0	0	0,3	78,66666667	63,5	61	68	91	58	57	60	58	58	60
2	3,187142857	3,926666667	3,43	3,772702703	3,71	3,63	3,11	2,68	1,93	2,77	2,63	-0,332857143	0,095238095	-0,6	-0,213513514	0	0,4	0,5	4,5	-1,1	0,3	0,3	85,85714286	82,80952381	81,33333333	79,10810811	79	78	80	76	133	81	78
2	5,135	5,83	5,06	5,665	4,99	4,6	3,76	2,83	0,9	3,26	1,45	0,393333333	0,1	0,15	-0,1	0,1	0,2	-0,3	3,3	0,2	0	-4,1	78	61,5	61,5	61	60	60	61	59	60	59	79
2	1,742	2,541428571	1,6775	2,261333333	1,31	1,63	2,25	1,38	0,63	1,5	1,44	0,978	-0,242857143	1,875	-0,733333333	2,9	-1,1	0,1	1,3	0,2	0	0,4	76,2	68	72	69,66666667	71	67	70	70	122	67	68
2	0,5	0,36952381	0,306666667	0,358857143	0,38	0,49	0,46	0,35	0,27	0,38	0,33	0,375	0,004761905	0,166666667	-0,008571429	0,3	-0,1	0,1	0,2	-0,2	0	0,1	85,5	80,33333333	83	79,37142857	83	85	82	84	128	76	75
2	2,42125	2,672380952	2,86	2,736410256	2,24	2,4	3,05	2,89	1,13	3,19	3,14	1,80125	-0,457142857	-0,166666667	-0,092307692	2,3	-0,7	0,3	0,1	0,6	-0,1	1,2	103,125	87,14285714	87,16666667	84,07692308	91	85	86	88	122	84	82
2	2,601666667	2,710833333	2,516	2,949166667	2,75	2,52	3,05	2,07	1,55	3,12	2,62	-1,28	0,008333333	1,44	0,608333333	1,4	-1,1	0,4	4	0,2	0,1	3,6	80,16666667	72	76,8	72,41666667	74	79	75	79	77	70	72
3	2,59875	2,745238095	2,555	2,83125	2,87	2,75	3,01	3,13	2,39	2,53	2	-0,7	0,123809524	0,133333333	0,036842105	0	-1,2	-0,4	3,1	0,3	-0,1	1,8	82	79	70	81,33	85	83	84	80	81	81	87
3	0,225714286	0,274285714	0,342	0,258888889	0,32	0,25	0,29	0,24	0,22	0,37	0,2	-0,128571429	0,1	0,84	-0,112	0,8	-0,1	-0,5	3,4	0	0	1,4	76	74	78	75,19	71	72	72	74	126	70	68
3	0,441666667	0,386666667	0,398333333	0,4003125	0,39	0,35	0,33	0,38	0,22	0,33	0,31	-0,533333333	0,04375	0,7	-0,088461538	0,6	-0,1	0,1	1,9	0,2	0	0,2	75	77	77	76,53	75	78	79	73	123	78	74
3	0,542857143	0,491052632	0,448	0,5309375	0,35	0,5	0,61	0,69	0,4	0,67	0,43	0,7	-0,178947368	0,475	-0,065517241	0,9	-0,6	-0,2	2,1	0,2	0	1,9	78	78	76	75,94	72	75	72	76	127	71	70
3	0,865	0,893333333	0,853333333	0,736153846	0,36	0,71	0,89	1,12	0,46	0,98	0,36	0,233333333	-0,027777778	0,55	-0,102631579	0,4	-0,1	0,1	0,7	0,5	-0,2	1,3	85	88	100	91,46	93	87	90	85	129	85	91
3	4,38	4,688095238	5,811666667	4,74025	5,6	4,72	5,71	5,02	5,36	6,12	6,03	-0,2625	0,004761905	-0,966666667	-0,0575	1,3	-0,2	-0,3	1,9	0,1	0,1	0,4	126	123	124	127,13	126	128	124	125	147	119	120
3	2,24	2,1425	2,12	2,171538462	2,44	2,54	3,21	2,08	1,92	2,83	2,52	-0,775	0,1	0,666666667	0,427272727	0,6	-0,7	-0,5	4,8	-0,7	0	0,1	68	68	68	67,23	73	69	73	79	74	71	69
3	1,12	1,6155	1,652	2,657142857	3,49	2,56	3,91	3,7	1,97	3,69	3,55	0,3375	-0,105555556	0,32	-0,006060606	0,4	-0,5	0,2	1	0,4	0	0,9	79	81	78	77,77	76	79	80	84	75	74	76
3	1,44	1,275833333	1,404	2,226363636	3,61	3,74	3,57	3,25	0,97	3,04	3,43	-0,15	-0,116666667	-0,3	0,066666667	0	0	-0,3	1,3	0,2	0,2	-1,8	73	73	73	71,86	71	73	72	67	118	73	69
3	0,9375	0,8225	0,895	0,964545455	1,42	1,15	1	0,95	0,54	0,92	0,55	-0,05	0,35	1,45	-0,009090909	0,1	0,1	0	4,7	-0,1	0,1	0	75	63	81	68,45	64	63	63	69	65	64	59
3	0,32625	0,082857143	0,096666667	0,09775	0,12	0,09	0,1	0,12	0,08	0,15	0,13	0,057142857	-0,085	0,316666667	-0,04	0	0	0	0	0	0	0,1	86	98	96	94,23	95	95	92	90	135	86	85
3	0,36125	0,150952381	0,068333333	0,1775	0,16	0,16	0,2	0,21	0,14	0,18	0,2	-0,133333333	-0,24	2,2	-0,251428571	0,3	0	0,1	1,6	-0,3	0	0	105	112	120	109,78	116	113	116	118	69	93	90
3	0,48875	0,34047619	0,213333333	0,35725	0,4	0,61	0,98	0,66	0,42	1,1	1,07	0,85	-0,37	1,783333333	-0,294444444	1,8	-1,1	0,3	2,7	0,5	-0,1	0,9	87	91	94	91,25	98	90	90	93	127	86	80
3	1,086666667	1,125	1,2825	1,491818182	1,52	1,5	1,6	1,25	1	1,65	1,64	3,083333333	-1,01	1,65	0,509090909	0	0,7	-0,1	3,2	1,6	-0,2	-0,6	81	71	73	66,82	63	68	66	75	17	68	62
3	1,435714286	1,7575	2,212	2,124230769	1,01	1,69	1,79	1,84	1,18	1,77	1,73	1,628571429	-0,516666667	-0,08	0,146153846	0,2	0	0,1	0,1	0	0,1	0	79	72	73	73,31	74	73	71	71	122	70	68
3	0,6025	0,395238095	0,34	0,41	0,51	0,47	0,51	0,58	0,3	0,67	0,57	0,6	-0,05	1,733333333	-0,284210526	0,3	-0,1	0,2	0,5	0,3	0,2	-1,7	74	91	97	82,2	82	82	83	85	13	82	78
3	0,758571429	0,353125	0,445	0,551290323	0,48	0,44	0,6	0,54	0,33	0,63	0,58	-0,871428571	0,05	0,016666667	0,180769231	2	-0,5	-0,2	4,8	-0,4	0,1	1	79	75	79	75,55	77	81	78	87	122	78	79
3	0,933333333	0,092352941	0,093333333	0,14	0,3	0,17	0,2	0,18	0,12	0,14	0,11	0,183333333	-0,229411765	0,2	0,082608696	0,4	-0,2	0,1	1,8	-0,3	0	-0,4	81	77	69	73,24	82	76	80	82	134	77	73
3	0,35625	0,196470588	0,148	0,157272727	0,3	0,22	0,2	0,14	0,14	0,2	0,2	0,35125	-0,494117647	-0,575	-0,029032258	0,8	-0,3	0,2	0,4	0,1	0,1	1,7	82	77	78	79	70	72	76	77	71	69	71
